ObjId,range,speed,angle,snr,Kstate,OboCarSpeed,heigh,heighAngle,X,Y,EstimateCarSpeed,EstimateMagCarSpeed,RCS,WheelSpdFl,WheelSpdFR,WheelSpdRL,WheelSpdRR,YawRate,frameIntervalTimeZ4,SelfCalcAngle,SenceFlag,SortFlag,trkReiablility,RadiusCurvature,Xaccel,Yaccel,noise,using,DbfMag,FrameIntervalTime,installAngleOffset,VehLatAcc,VehLongAcc,matchFlag,tag,deltaRange,clusterID,idx,objLen,weight,MeasCounter,MAtr,SteeringAngle,SteeringAngleSpd,EstCarSpeed,Gear,isDmlMode,waveType,sideSlobe0,sideSlobe1,sideSlobe2,peakNum1,peakNum2,AlgTeam,ObstacleProb,errorCode
START,FrameNb:0,CameraNb:2029,HeSaiNb:0,ARS410Nb:0
2026/03/10 15:34:39:090---->
7,102.01,0,28.05,32.5,0,0,0,-0.45,0,0,0,0,18,0,0,0,0,-0.00229183,0,0,0,0,0,0,0,0,0,1,69,59,0,0.00034,0.00034,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
8,102.48,0,28.35,25.5,0,0,0,0.15,0,0,0,0,11,0,0,0,0,-0.00229183,0,0,0,0,0,0,0,0,0,1,62,59,0,0.00034,0.00034,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
9,112.63,0,25.7,23.5,0,0,0,10.65,0,0,0,0,9.5,0,0,0,0,-0.00229183,0,0,0,0,0,0,0,0,0,1,60,59,0,0.00034,0.00034,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
10,113.08,0,25.2,20.5,0,0,0,10.9,0,0,0,0,6.5,0,0,0,0,-0.00229183,0,0,0,0,0,0,0,0,0,1,57,59,0,0.00034,0.00034,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
11,113.76,0,24.7,22.5,0,0,0,10.9,0,0,0,0,7.5,0,0,0,0,-0.00229183,0,0,0,0,0,0,0,0,0,1,59,59,0,0.00034,0.00034,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
12,115.05,0,25.45,17,0,0,0,10.8,0,0,0,0,3,0,0,0,0,-0.00229183,0,0,0,0,0,0,0,0,0,1,54,59,0,0.00034,0.00034,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
END,Total:13
START,FrameNb:1804,CameraNb:2978,HeSaiNb:0,ARS410Nb:0
2026/03/10 15:36:23:662---->
heightOffset:0,1773128183662,0,selfCaliBufCnt:0,selfAccObjCnt:0,selfAccAngle:0,installHAngleOffset:0,Interpolation:0,installVAngleOffset:0,radarOffsetH:0,radarOffsetV:0.38,Polynom:-0.001023;-0.0511;-2.047;0;0;0;-0.001023;-0.0511;-2.047;-25.5;0;0,WheelDirection:0;0;0;0,selfAngleOffset:0,selfAngleOffsetPit:0,selfCaliAngleHrz_H:0,selfCaliAnglePit_H:0
0,14.2,0,64.2,24.5,0,0,0,1.15,1.65576e-34,0,0,0,18.5,0,0,0,0,-0.00229183,0,0,0,0,0,0,0,0,0,1,69,54,0,0.00034,0.00034,3,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,
1,14.6,0,57.2,28.5,0,0,0,-11.05,0,0,0,0,15.5,0,0,0,0,-0.00229183,0,0,0,0,0,0,0,0,0,1,72,54,0,0.00034,0.00034,3,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,
2,15.53,0,55.6,21.5,0,0,0,0.9,0,0,0,0,7.5,0,0,0,0,-0.00229183,0,0,0,0,0,0,0,0,0,1,65,54,0,0.00034,0.00034,3,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,
3,95.16,0,33.85,16.5,0,0,0,-1.55,0,0,0,0,4,0,0,0,0,-0.00229183,0,0,0,0,0,0,0,0,0,1,53,54,0,0.00034,0.00034,3,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,
4,97.92,0,31.8,18,0,0,0,-0.25,0,0,0,0,4,0,0,0,0,-0.00229183,0,0,0,0,0,0,0,0,0,1,55,54,0,0.00034,0.00034,3,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,
5,98.75,0,31.05,17,0,0,0,-0.55,0,0,0,0,2.5,0,0,0,0,-0.00229183,0,0,0,0,0,0,0,0,0,1,53,54,0,0.00034,0.00034,3,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,
6,100.8,0,29.05,30,0,0,0,-0.25,0,0,0,0,15,0,0,0,0,-0.00229183,0,0,0,0,0,0,0,0,0,1,67,54,0,0.00034,0.00034,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,
7,101.42,0,28.65,21.5,0,0,0,-0.45,0,0,0,0,6.5,0,0,0,0,-0.00229183,0,0,0,0,0,0,0,0,0,1,58,54,0,0.00034,0.00034,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,
8,102.01,0,28.05,32.5,0,0,0,-0.45,0,0,0,0,18,0,0,0,0,-0.00229183,0,0,0,0,0,0,0,0,0,1,69,54,0,0.00034,0.00034,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,
9,102.48,0,28.55,25,0,0,0,0.05,0,0,0,0,10.5,0,0,0,0,-0.00229183,0,0,0,0,0,0,0,0,0,1,62,54,0,0.00034,0.00034,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,
10,112.65,0,25.6,24,0,0,0,10.55,0,0,0,0,9.5,0,0,0,0,-0.00229183,0,0,0,0,0,0,0,0,0,1,60,54,0,0.00034,0.00034,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,
11,113.1,0,25.15,20.5,0,0,0,10.9,0,0,0,0,6,0,0,0,0,-0.00229183,0,0,0,0,0,0,0,0,0,1,57,54,0,0.00034,0.00034,3,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,
12,113.76,0,24.95,22.5,0,0,0,10.9,0,0,0,0,7.5,0,0,0,0,-0.00229183,0,0,0,0,0,0,0,0,0,1,59,54,0,0.00034,0.00034,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,
13,114.96,0,25.3,16,0,0,0,10.15,0,0,0,0,2,0,0,0,0,-0.00229183,0,0,0,0,0,0,0,0,0,1,52,54,0,0.00034,0.00034,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,
END,Total:14
START,FrameNb:1805,CameraNb:2979,HeSaiNb:0,ARS410Nb:0
2026/03/10 15:36:23:688---->
heightOffset:0,1773128183688,0,selfCaliBufCnt:0,selfAccObjCnt:0,selfAccAngle:0,installHAngleOffset:0,Interpolation:0,installVAngleOffset:0,radarOffsetH:0,radarOffsetV:0.38,Polynom:-0.001023;-0.0511;-2.047;0;0;0;-0.001023;-0.0511;-2.047;-25.5;0;0,WheelDirection:0;0;0;0,selfAngleOffset:0,selfAngleOffsetPit:0,selfCaliAngleHrz_H:0,selfCaliAnglePit_H:0
0,14.6,0,58.9,28.5,0,0,0,-11.35,1.65576e-34,0,0,0,16.5,0,0,0,0,-0.00229183,0,0,0,0,0,0,0,0,0,1,72,58,0,0.00034,0.00034,3,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
1,15.52,0,55.7,21.5,0,0,0,0.75,0,0,0,0,7.5,0,0,0,0,-0.00229183,0,0,0,0,0,0,0,0,0,1,65,58,0,0.00034,0.00034,3,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
2,34.53,0,-10.2,17.5,0,0,0,6.15,0,0,0,0,-19.5,0,0,0,0,-0.00229183,0,0,0,0,0,0,0,0,0,1,57,58,0,0.00034,0.00034,3,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
3,95.13,0,33.7,17,0,0,0,-1.45,0,0,0,0,4.5,0,0,0,0,-0.00229183,0,0,0,0,0,0,0,0,0,1,54,58,0,0.00034,0.00034,3,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
4,97.93,0,30.85,18,0,0,0,0,0,0,0,0,3.5,0,0,0,0,-0.00229183,0,0,0,0,0,0,0,0,0,1,55,58,0,0.00034,0.00034,3,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
5,98.76,0,31,17.5,0,0,0,-1,0,0,0,0,3,0,0,0,0,-0.00229183,0,0,0,0,0,0,0,0,0,1,54,58,0,0.00034,0.00034,3,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
6,100.81,0,29.1,30,0,0,0,-0.3,0,0,0,0,15,0,0,0,0,-0.00229183,0,0,0,0,0,0,0,0,0,1,67,58,0,0.00034,0.00034,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
7,101.41,0,28.55,22,0,0,0,-0.8,0,0,0,0,7.5,0,0,0,0,-0.00229183,0,0,0,0,0,0,0,0,0,1,59,58,0,0.00034,0.00034,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
8,102.02,0,28.05,32.5,0,0,0,-0.45,0,0,0,0,18,0,0,0,0,-0.00229183,0,0,0,0,0,0,0,0,0,1,69,58,0,0.00034,0.00034,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
9,102.48,0,28.45,25.5,0,0,0,0.25,0,0,0,0,10.5,0,0,0,0,-0.00229183,0,0,0,0,0,0,0,0,0,1,62,58,0,0.00034,0.00034,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
10,112.62,0,25.8,23.5,0,0,0,10.7,0,0,0,0,9,0,0,0,0,-0.00229183,0,0,0,0,0,0,0,0,0,1,60,58,0,0.00034,0.00034,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
11,113.09,0,25,20,0,0,0,10.9,0,0,0,0,5.5,0,0,0,0,-0.00229183,0,0,0,0,0,0,0,0,0,1,56,58,0,0.00034,0.00034,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
12,113.77,0,24.8,23,0,0,0,10.7,0,0,0,0,7.5,0,0,0,0,-0.00229183,0,0,0,0,0,0,0,0,0,1,59,58,0,0.00034,0.00034,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
13,115,0,25.35,16.5,0,0,0,10.25,0,0,0,0,2.5,0,0,0,0,-0.00229183,0,0,0,0,0,0,0,0,0,1,53,58,0,0.00034,0.00034,3,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
END,Total:14
START,FrameNb:1806,CameraNb:2979,HeSaiNb:0,ARS410Nb:0
2026/03/10 15:36:23:741---->
heightOffset:0,1773128183741,0,selfCaliBufCnt:0,selfAccObjCnt:0,selfAccAngle:0,installHAngleOffset:0,Interpolation:0,installVAngleOffset:0,radarOffsetH:0,radarOffsetV:0.38,Polynom:-0.001023;-0.0511;-2.047;0;0;0;-0.001023;-0.0511;-2.047;-25.5;0;0,WheelDirection:0;0;0;0,selfAngleOffset:0,selfAngleOffsetPit:0,selfCaliAngleHrz_H:0,selfCaliAnglePit_H:0
0,14.19,0,64.9,24.5,0,0,0,0.8,1.65576e-34,0,0,0,18.5,0,0,0,0,-0.00229183,0,0,0,0,0,0,0,0,0,1,69,58,0,0.00034,0.00034,3,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,
1,14.6,0,57.45,28.5,0,0,0,-11.35,0,0,0,0,15.5,0,0,0,0,-0.00229183,0,0,0,0,0,0,0,0,0,1,72,58,0,0.00034,0.00034,3,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,
2,15.51,0,55.6,21.5,0,0,0,1.05,0,0,0,0,7.5,0,0,0,0,-0.00229183,0,0,0,0,0,0,0,0,0,1,65,58,0,0.00034,0.00034,3,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,
3,34.54,0,-10.05,17.5,0,0,0,6.3,0,0,0,0,-19.5,0,0,0,0,-0.00229183,0,0,0,0,0,0,0,0,0,1,57,58,0,0.00034,0.00034,3,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,
4,95.16,0,34,16,0,0,0,-1.6,0,0,0,0,3.5,0,0,0,0,-0.00229183,0,0,0,0,0,0,0,0,0,1,53,58,0,0.00034,0.00034,3,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,
5,97.94,0,31.1,18.5,0,0,0,-0.3,0,0,0,0,4,0,0,0,0,-0.00229183,0,0,0,0,0,0,0,0,0,1,55,58,0,0.00034,0.00034,3,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,
6,100.39,0,29.2,17,0,0,0,1.4,0,0,0,0,2.5,0,0,0,0,-0.00229183,0,0,0,0,0,0,0,0,0,1,54,58,0,0.00034,0.00034,3,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,
7,100.81,0,29,30,0,0,0,-0.3,0,0,0,0,15,0,0,0,0,-0.00229183,0,0,0,0,0,0,0,0,0,1,67,58,0,0.00034,0.00034,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,
8,101.41,0,28.7,21.5,0,0,0,-0.6,0,0,0,0,7,0,0,0,0,-0.00229183,0,0,0,0,0,0,0,0,0,1,58,58,0,0.00034,0.00034,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,
9,102.01,0,28.1,32.5,0,0,0,-0.45,0,0,0,0,18,0,0,0,0,-0.00229183,0,0,0,0,0,0,0,0,0,1,69,58,0,0.00034,0.00034,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,
10,102.48,0,28.35,25,0,0,0,0.15,0,0,0,0,10.5,0,0,0,0,-0.00229183,0,0,0,0,0,0,0,0,0,1,62,58,0,0.00034,0.00034,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,
11,112.64,0,25.6,23.5,0,0,0,10.45,0,0,0,0,9.5,0,0,0,0,-0.00229183,0,0,0,0,0,0,0,0,0,1,60,58,0,0.00034,0.00034,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,
12,113.1,0,24.95,20.5,0,0,0,11.05,0,0,0,0,5,0,0,0,0,-0.00229183,0,0,0,0,0,0,0,0,0,1,57,58,0,0.00034,0.00034,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,
13,113.77,0,24.7,22.5,0,0,0,10.55,0,0,0,0,7.5,0,0,0,0,-0.00229183,0,0,0,0,0,0,0,0,0,1,59,58,0,0.00034,0.00034,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,
14,114.99,0,25.3,17,0,0,0,10.15,0,0,0,0,2.5,0,0,0,0,-0.00229183,0,0,0,0,0,0,0,0,0,1,53,58,0,0.00034,0.00034,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,
END,Total:15
START,FrameNb:1807,CameraNb:2979,HeSaiNb:0,ARS410Nb:0
2026/03/10 15:36:23:808---->
heightOffset:0,1773128183808,0,selfCaliBufCnt:0,selfAccObjCnt:0,selfAccAngle:0,installHAngleOffset:0,Interpolation:0,installVAngleOffset:0,radarOffsetH:0,radarOffsetV:0.38,Polynom:-0.001023;-0.0511;-2.047;0;0;0;-0.001023;-0.0511;-2.047;-25.5;0;0,WheelDirection:0;0;0;0,selfAngleOffset:0,selfAngleOffsetPit:0,selfCaliAngleHrz_H:0,selfCaliAnglePit_H:0
0,14.6,0,58.9,28.5,0,0,0,-11.45,1.65576e-34,0,0,0,16.5,0,0,0,0,-0.00229183,0,0,0,0,0,0,0,0,0,1,72,64,0,0.00034,0.00034,3,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
1,15.5,0,55.7,21.5,0,0,0,1.05,0,0,0,0,7.5,0,0,0,0,-0.00229183,0,0,0,0,0,0,0,0,0,1,65,64,0,0.00034,0.00034,3,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
2,34.52,0,-10.35,17.5,0,0,0,6.55,0,0,0,0,-19.5,0,0,0,0,-0.00229183,0,0,0,0,0,0,0,0,0,1,57,64,0,0.00034,0.00034,3,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
3,95.16,0,33.95,17,0,0,0,-1.05,0,0,0,0,4.5,0,0,0,0,-0.00229183,0,0,0,0,0,0,0,0,0,1,54,64,0,0.00034,0.00034,3,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
4,97.94,0,31.3,18.5,0,0,0,-0.6,0,0,0,0,4.5,0,0,0,0,-0.00229183,0,0,0,0,0,0,0,0,0,1,55,64,0,0.00034,0.00034,3,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
5,100.8,0,29.05,30,0,0,0,-0.25,0,0,0,0,15,0,0,0,0,-0.00229183,0,0,0,0,0,0,0,0,0,1,67,64,0,0.00034,0.00034,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
6,101.41,0,28.9,22,0,0,0,-0.45,0,0,0,0,7,0,0,0,0,-0.00229183,0,0,0,0,0,0,0,0,0,1,59,64,0,0.00034,0.00034,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
7,102.02,0,28.05,32.5,0,0,0,-0.3,0,0,0,0,18,0,0,0,0,-0.00229183,0,0,0,0,0,0,0,0,0,1,69,64,0,0.00034,0.00034,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
8,102.48,0,28.45,25.5,0,0,0,0.25,0,0,0,0,11,0,0,0,0,-0.00229183,0,0,0,0,0,0,0,0,0,1,62,64,0,0.00034,0.00034,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
9,112.62,0,25.85,24,0,0,0,10.8,0,0,0,0,9.5,0,0,0,0,-0.00229183,0,0,0,0,0,0,0,0,0,1,60,64,0,0.00034,0.00034,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
10,113.08,0,25.2,20.5,0,0,0,11,0,0,0,0,6,0,0,0,0,-0.00229183,0,0,0,0,0,0,0,0,0,1,57,64,0,0.00034,0.00034,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
11,113.75,0,24.8,22.5,0,0,0,10.8,0,0,0,0,7.5,0,0,0,0,-0.00229183,0,0,0,0,0,0,0,0,0,1,59,64,0,0.00034,0.00034,3,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
12,114.96,0,25.3,16.5,0,0,0,10.55,0,0,0,0,2.5,0,0,0,0,-0.00229183,0,0,0,0,0,0,0,0,0,1,53,64,0,0.00034,0.00034,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
END,Total:13
START,FrameNb:1808,CameraNb:2980,HeSaiNb:0,ARS410Nb:0
2026/03/10 15:36:23:864---->
heightOffset:0,1773128183864,0,selfCaliBufCnt:0,selfAccObjCnt:0,selfAccAngle:0,installHAngleOffset:0,Interpolation:0,installVAngleOffset:0,radarOffsetH:0,radarOffsetV:0.38,Polynom:-0.001023;-0.0511;-2.047;0;0;0;-0.001023;-0.0511;-2.047;-25.5;0;0,WheelDirection:0;0;0;0,selfAngleOffset:0,selfAngleOffsetPit:0,selfCaliAngleHrz_H:0,selfCaliAnglePit_H:0
0,14.19,0,64.5,24.5,0,0,0,0.75,1.65576e-34,0,0,0,18.5,0,0,0,0,-0.00229183,0,0,0,0,0,0,0,0,0,1,69,55,0,0.00034,0.00034,3,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,
1,14.6,0,58.7,28,0,0,0,-11.45,0,0,0,0,16.5,0,0,0,0,-0.00229183,0,0,0,0,0,0,0,0,0,1,72,55,0,0.00034,0.00034,3,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,
2,15.5,0,55.7,21.5,0,0,0,1,0,0,0,0,7.5,0,0,0,0,-0.00229183,0,0,0,0,0,0,0,0,0,1,65,55,0,0.00034,0.00034,3,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,
3,34.55,0,-10.3,17.5,0,0,0,7,0,0,0,0,-19.5,0,0,0,0,-0.00229183,0,0,0,0,0,0,0,0,0,1,57,55,0,0.00034,0.00034,3,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,
4,95.13,0,34.15,16.5,0,0,0,-1.45,0,0,0,0,4,0,0,0,0,-0.00229183,0,0,0,0,0,0,0,0,0,1,53,55,0,0.00034,0.00034,3,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,
5,97.93,0,31.15,18,0,0,0,0,0,0,0,0,4,0,0,0,0,-0.00229183,0,0,0,0,0,0,0,0,0,1,55,55,0,0.00034,0.00034,3,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,
6,98.77,0,31.05,16.5,0,0,0,-1.05,0,0,0,0,2.5,0,0,0,0,-0.00229183,0,0,0,0,0,0,0,0,0,1,53,55,0,0.00034,0.00034,3,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,
7,100.8,0,29.05,30,0,0,0,-0.3,0,0,0,0,15,0,0,0,0,-0.00229183,0,0,0,0,0,0,0,0,0,1,67,55,0,0.00034,0.00034,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,
8,101.42,0,28.7,22,0,0,0,-0.8,0,0,0,0,7,0,0,0,0,-0.00229183,0,0,0,0,0,0,0,0,0,1,58,55,0,0.00034,0.00034,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,
9,102.01,0,28.05,32.5,0,0,0,-0.35,0,0,0,0,18,0,0,0,0,-0.00229183,0,0,0,0,0,0,0,0,0,1,69,55,0,0.00034,0.00034,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,
10,102.49,0,28.6,25.5,0,0,0,0.15,0,0,0,0,10.5,0,0,0,0,-0.00229183,0,0,0,0,0,0,0,0,0,1,62,55,0,0.00034,0.00034,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,
11,112.65,0,25.7,24,0,0,0,10.45,0,0,0,0,9.5,0,0,0,0,-0.00229183,0,0,0,0,0,0,0,0,0,1,61,55,0,0.00034,0.00034,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,
12,113.11,0,25.15,20,0,0,0,10.65,0,0,0,0,5.5,0,0,0,0,-0.00229183,0,0,0,0,0,0,0,0,0,1,56,55,0,0.00034,0.00034,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,
13,113.77,0,24.7,22.5,0,0,0,10.55,0,0,0,0,7,0,0,0,0,-0.00229183,0,0,0,0,0,0,0,0,0,1,59,55,0,0.00034,0.00034,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,
14,114.98,0,25.2,16.5,0,0,0,10.45,0,0,0,0,2.5,0,0,0,0,-0.00229183,0,0,0,0,0,0,0,0,0,1,53,55,0,0.00034,0.00034,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,
END,Total:15
START,FrameNb:1809,CameraNb:2980,HeSaiNb:0,ARS410Nb:0
2026/03/10 15:36:23:906---->
heightOffset:0,1773128183906,0,selfCaliBufCnt:0,selfAccObjCnt:0,selfAccAngle:0,installHAngleOffset:0,Interpolation:0,installVAngleOffset:0,radarOffsetH:0,radarOffsetV:0.38,Polynom:-0.001023;-0.0511;-2.047;0;0;0;-0.001023;-0.0511;-2.047;-25.5;0;0,WheelDirection:0;0;0;0,selfAngleOffset:0,selfAngleOffsetPit:0,selfCaliAngleHrz_H:0,selfCaliAnglePit_H:0
0,14.6,0,58.8,28.5,0,0,0,-11.25,1.65576e-34,0,0,0,16.5,0,0,0,0,-0.00229183,0,0,0,0,0,0,0,0,0,1,72,58,0,0.00034,0.00034,3,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
1,15.52,0,55.65,21.5,0,0,0,0.95,0,0,0,0,7.5,0,0,0,0,-0.00229183,0,0,0,0,0,0,0,0,0,1,65,58,0,0.00034,0.00034,3,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
2,34.55,0,-10.2,17,0,0,0,6.2,0,0,0,0,-20,0,0,0,0,-0.00229183,0,0,0,0,0,0,0,0,0,1,57,58,0,0.00034,0.00034,3,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
3,36.6,16.45,-27.05,25.5,0,0,0,0.15,0,0,0,0,-3.5,0,0,0,0,-0.00229183,0,0,0,0,0,0,0,0,0,1,65,58,0,0.00034,0.00034,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
4,95.14,0,34.2,17.5,0,0,0,-1.45,0,0,0,0,4.5,0,0,0,0,-0.00229183,0,0,0,0,0,0,0,0,0,1,54,58,0,0.00034,0.00034,3,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
5,97.93,0,31.3,18,0,0,0,-0.3,0,0,0,0,4,0,0,0,0,-0.00229183,0,0,0,0,0,0,0,0,0,1,55,58,0,0.00034,0.00034,3,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
6,100.81,0,28.95,30,0,0,0,-0.3,0,0,0,0,15.5,0,0,0,0,-0.00229183,0,0,0,0,0,0,0,0,0,1,67,58,0,0.00034,0.00034,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
7,101.4,0,28.7,22,0,0,0,-0.35,0,0,0,0,7,0,0,0,0,-0.00229183,0,0,0,0,0,0,0,0,0,1,59,58,0,0.00034,0.00034,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
8,102.01,0,28.1,32.5,0,0,0,-0.45,0,0,0,0,18,0,0,0,0,-0.00229183,0,0,0,0,0,0,0,0,0,1,69,58,0,0.00034,0.00034,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
9,102.47,0,28.45,25.5,0,0,0,0.2,0,0,0,0,11,0,0,0,0,-0.00229183,0,0,0,0,0,0,0,0,0,1,62,58,0,0.00034,0.00034,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
10,112.64,0,25.85,23.5,0,0,0,10.45,0,0,0,0,9.5,0,0,0,0,-0.00229183,0,0,0,0,0,0,0,0,0,1,60,58,0,0.00034,0.00034,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
